id_transaccion,fecha,id_cliente,categoria,producto,precio_unitario,cantidad,descuento_pct,total,canal,metodo_pago,ciudad,satisfaccion,atipico_total,año,mes_num,mes,trimestre,dia_semana,es_fin_de_semana,semana_iso,importe_medio_unitario
TX-005538,2024-12-29 18:00:00,C-01440,Alimentación,Chocolate Artesanal,6.0,1,0.0,6.0,Online,PayPal,Bilbao,4.9,False,2024,12,Diciembre,T4,Domingo,True,52,6.0
TX-005539,2024-12-29 18:20:00,C-00323,Alimentación,Té Verde Premium,9.0,5,0.26,33.3,Online,PayPal,Bilbao,4.5,False,2024,12,Diciembre,T4,Domingo,True,52,6.66
TX-005540,2024-12-29 20:00:00,C-00975,Ropa,Sudadera Premium,49.0,1,0.0,49.0,Online,Tarjeta,Valencia,4.4,False,2024,12,Diciembre,T4,Domingo,True,52,49.0
TX-005541,2024-12-29 20:15:00,C-01344,Alimentación,Aceite de Oliva Extra,12.0,1,0.0,12.0,Tienda física,Efectivo,Barcelona,3.3,False,2024,12,Diciembre,T4,Domingo,True,52,12.0
TX-005542,2024-12-29 20:20:00,C-00239,Deportes,Mancuernas Ajustables,149.0,5,0.0,745.0,Online,Tarjeta,Madrid,3.8,False,2024,12,Diciembre,T4,Domingo,True,52,149.0
TX-005543,2024-12-29 20:40:00,C-01344,Electrónica,Auriculares Inalámbricos,129.0,1,0.0,129.0,Online,Tarjeta,Barcelona,3.2,False,2024,12,Diciembre,T4,Domingo,True,52,129.0
TX-005544,2024-12-29 20:55:00,C-01140,Hogar,Cafetera Espresso,189.0,3,0.0,567.0,Online,Efectivo,Barcelona,4.9,False,2024,12,Diciembre,T4,Domingo,True,52,189.0
TX-005545,2024-12-29 21:10:00,C-01344,Ropa,Chaqueta Impermeable,89.0,4,0.0,356.0,Online,Tarjeta,Barcelona,4.3,False,2024,12,Diciembre,T4,Domingo,True,52,89.0
TX-005546,2024-12-29 21:55:00,C-00228,Electrónica,Auriculares Inalámbricos,129.0,1,0.25,96.75,Online,PayPal,Sevilla,3.9,False,2024,12,Diciembre,T4,Domingo,True,52,96.75
TX-005547,2024-12-29 21:55:00,C-00510,Deportes,Esterilla Yoga Pro,29.0,1,0.09,26.39,Tienda física,Bizum,Barcelona,3.8,False,2024,12,Diciembre,T4,Domingo,True,52,26.39
TX-005548,2024-12-30 09:00:00,C-01411,Libros,Manual de Python,39.0,2,0.11,69.42,Tienda física,PayPal,Sevilla,4.1,False,2024,12,Diciembre,T4,Lunes,False,1,34.71
TX-005549,2024-12-30 09:50:00,C-01344,Hogar,Cafetera Espresso,189.0,2,0.0,378.0,Online,Tarjeta,Valencia,3.0,False,2024,12,Diciembre,T4,Lunes,False,1,189.0
TX-005550,2024-12-30 10:00:00,C-00854,Alimentación,Té Verde Premium,9.0,5,0.0,45.0,Tienda física,Bizum,Barcelona,3.6,False,2024,12,Diciembre,T4,Lunes,False,1,9.0
TX-005551,2024-12-30 11:20:00,C-00571,Hogar,Set Sartenes Antiadherentes,79.0,1,0.24,60.04,Online,Efectivo,Barcelona,3.6,False,2024,12,Diciembre,T4,Lunes,False,1,60.04
TX-005552,2024-12-30 12:45:00,C-00301,Electrónica,Smartphone Galaxy X,699.0,3,0.0,2097.0,Tienda física,Tarjeta,Valencia,4.2,True,2024,12,Diciembre,T4,Lunes,False,1,699.0
TX-005553,2024-12-30 12:50:00,C-00580,Deportes,Set Bandas Elásticas,19.0,1,0.0,19.0,Online,PayPal,Madrid,3.6,False,2024,12,Diciembre,T4,Lunes,False,1,19.0
TX-005554,2024-12-30 12:50:00,C-00927,Deportes,Balón Profesional,39.0,5,0.28,140.4,Online,Tarjeta,Madrid,4.3,False,2024,12,Diciembre,T4,Lunes,False,1,28.08
TX-005555,2024-12-30 12:55:00,C-00933,Deportes,Balón Profesional,39.0,1,0.11,34.71,Online,Tarjeta,Sevilla,5.0,False,2024,12,Diciembre,T4,Lunes,False,1,34.71
TX-005556,2024-12-30 13:00:00,C-01344,Libros,Biografía Histórica,25.0,4,0.0,100.0,Online,PayPal,Madrid,4.1,False,2024,12,Diciembre,T4,Lunes,False,1,25.0
TX-005557,2024-12-30 13:15:00,C-01344,Deportes,Mancuernas Ajustables,149.0,4,0.0,596.0,Online,Tarjeta,Valencia,4.2,False,2024,12,Diciembre,T4,Lunes,False,1,149.0
TX-005558,2024-12-30 16:10:00,C-01002,Ropa,Vaqueros Slim,59.0,3,0.0,177.0,Online,Tarjeta,Madrid,2.5,False,2024,12,Diciembre,T4,Lunes,False,1,59.0
TX-005559,2024-12-30 16:25:00,C-00136,Hogar,Lámpara Inteligente,45.0,4,0.21,142.2,Online,Tarjeta,Madrid,4.9,False,2024,12,Diciembre,T4,Lunes,False,1,35.55
TX-005560,2024-12-30 16:35:00,C-01344,Ropa,Zapatillas Running,99.0,2,0.0,198.0,Online,Tarjeta,Madrid,4.4,False,2024,12,Diciembre,T4,Lunes,False,1,99.0
TX-005561,2024-12-30 18:50:00,C-01344,Electrónica,Auriculares Inalámbricos,129.0,1,0.0,129.0,Tienda física,Tarjeta,Sevilla,3.9,False,2024,12,Diciembre,T4,Lunes,False,1,129.0
TX-005562,2024-12-30 18:55:00,C-00933,Electrónica,Smartwatch Active,199.0,3,0.12,525.36,Tienda física,Tarjeta,Madrid,4.2,False,2024,12,Diciembre,T4,Lunes,False,1,175.12
TX-005563,2024-12-30 19:15:00,C-01344,Electrónica,"Monitor 4K 27""",249.0,3,0.0,747.0,Tienda física,PayPal,Sevilla,3.9,False,2024,12,Diciembre,T4,Lunes,False,1,249.0
TX-005564,2024-12-30 21:55:00,C-00627,Ropa,Chaqueta Impermeable,89.0,3,0.0,267.0,Tienda física,Bizum,Valencia,4.3,False,2024,12,Diciembre,T4,Lunes,False,1,89.0
TX-005565,2024-12-31 09:15:00,C-00531,Deportes,Esterilla Yoga Pro,29.0,5,0.0,145.0,Online,Tarjeta,Madrid,3.6,False,2024,12,Diciembre,T4,Martes,False,1,29.0
TX-005566,2024-12-31 09:15:00,C-01286,Ropa,Sudadera Premium,49.0,1,0.0,49.0,Online,Tarjeta,Zaragoza,3.9,False,2024,12,Diciembre,T4,Martes,False,1,49.0
TX-005567,2024-12-31 09:20:00,C-01285,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Online,Bizum,Madrid,3.4,False,2024,12,Diciembre,T4,Martes,False,1,159.0
TX-005568,2024-12-31 09:50:00,C-01118,Deportes,Bicicleta Estática,349.0,1,0.0,349.0,Online,Tarjeta,Valencia,3.4,False,2024,12,Diciembre,T4,Martes,False,1,349.0
TX-005569,2024-12-31 10:00:00,C-01344,Electrónica,"Monitor 4K 27""",249.0,2,0.0,498.0,Online,Tarjeta,Sevilla,4.0,False,2024,12,Diciembre,T4,Martes,False,1,249.0
TX-005570,2024-12-31 10:25:00,C-01344,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Online,Efectivo,Valencia,3.2,False,2024,12,Diciembre,T4,Martes,False,1,129.0
TX-005571,2024-12-31 11:15:00,C-00001,Hogar,Purificador de Aire,159.0,1,0.28,114.48,Tienda física,Tarjeta,Barcelona,3.6,False,2024,12,Diciembre,T4,Martes,False,1,114.48
TX-005572,2024-12-31 11:30:00,C-01344,Deportes,Balón Profesional,39.0,4,0.0,156.0,Tienda física,PayPal,Málaga,3.7,False,2024,12,Diciembre,T4,Martes,False,1,39.0
TX-005573,2024-12-31 11:40:00,C-01344,Hogar,Lámpara Inteligente,45.0,3,0.0,135.0,Online,Tarjeta,Málaga,3.2,False,2024,12,Diciembre,T4,Martes,False,1,45.0
TX-005574,2024-12-31 11:45:00,C-00136,Alimentación,Café en Grano 1kg,14.0,2,0.0,28.0,Online,Tarjeta,Valencia,4.7,False,2024,12,Diciembre,T4,Martes,False,1,14.0
TX-005575,2024-12-31 11:55:00,C-00974,Hogar,Lámpara Inteligente,45.0,2,0.0,90.0,Online,PayPal,Madrid,3.1,False,2024,12,Diciembre,T4,Martes,False,1,45.0
TX-005576,2024-12-31 12:05:00,C-00242,Alimentación,Chocolate Artesanal,6.0,1,0.0,6.0,Tienda física,Bizum,Madrid,3.9,False,2024,12,Diciembre,T4,Martes,False,1,6.0
TX-005577,2024-12-31 12:15:00,C-01344,Electrónica,Tablet Pro 11,449.0,3,0.0,1347.0,Tienda física,PayPal,Valencia,4.3,False,2024,12,Diciembre,T4,Martes,False,1,449.0
TX-005578,2024-12-31 12:30:00,C-00482,Ropa,Sudadera Premium,49.0,2,0.0,98.0,Online,Efectivo,Barcelona,3.8,False,2024,12,Diciembre,T4,Martes,False,1,49.0
TX-005579,2024-12-31 12:35:00,C-01344,Alimentación,Chocolate Artesanal,6.0,2,0.21,9.48,Online,Tarjeta,Madrid,4.7,False,2024,12,Diciembre,T4,Martes,False,1,4.74
TX-005580,2024-12-31 14:25:00,C-01344,Hogar,Set Sartenes Antiadherentes,79.0,1,0.0,79.0,Online,Bizum,Bilbao,4.0,False,2024,12,Diciembre,T4,Martes,False,1,79.0
TX-005581,2024-12-31 14:25:00,C-01344,Hogar,Lámpara Inteligente,45.0,2,0.0,90.0,Online,Tarjeta,Madrid,4.2,False,2024,12,Diciembre,T4,Martes,False,1,45.0
TX-005582,2024-12-31 17:15:00,C-01311,Electrónica,Portátil UltraBook 15,1099.0,2,0.0,2198.0,Online,Tarjeta,Barcelona,4.0,True,2024,12,Diciembre,T4,Martes,False,1,1099.0
TX-005583,2024-12-31 18:10:00,C-00933,Electrónica,Tablet Pro 11,449.0,1,0.0,449.0,Online,Tarjeta,Madrid,3.6,False,2024,12,Diciembre,T4,Martes,False,1,449.0
TX-005584,2024-12-31 18:20:00,C-00633,Ropa,Zapatillas Running,99.0,2,0.15,168.3,Online,Tarjeta,Barcelona,5.0,False,2024,12,Diciembre,T4,Martes,False,1,84.15
TX-005585,2024-12-31 19:00:00,C-01260,Hogar,Set Sartenes Antiadherentes,79.0,1,0.0,79.0,Online,PayPal,Barcelona,4.8,False,2024,12,Diciembre,T4,Martes,False,1,79.0
TX-005586,2024-12-31 19:00:00,C-00826,Hogar,Cafetera Espresso,189.0,2,0.11,336.42,Tienda física,Tarjeta,Barcelona,4.5,False,2024,12,Diciembre,T4,Martes,False,1,168.21
TX-005587,2024-12-31 19:15:00,C-01228,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Tienda física,Tarjeta,Madrid,3.6,False,2024,12,Diciembre,T4,Martes,False,1,159.0
TX-005588,2024-12-31 20:50:00,C-01344,Hogar,Cafetera Espresso,189.0,3,0.0,567.0,Online,Tarjeta,Sevilla,3.5,False,2024,12,Diciembre,T4,Martes,False,1,189.0
TX-005589,2024-12-31 21:55:00,C-00933,Ropa,Chaqueta Impermeable,89.0,2,0.0,178.0,Online,Efectivo,Valencia,4.5,False,2024,12,Diciembre,T4,Martes,False,1,89.0
TX-005590,2025-01-01 09:25:00,C-00076,Ropa,Zapatillas Running,99.0,2,0.0,198.0,Tienda física,Efectivo,Madrid,3.3,False,2025,1,Enero,T1,Miércoles,False,1,99.0
TX-005591,2025-01-01 09:50:00,C-00867,Ropa,Vaqueros Slim,59.0,2,0.0,118.0,Tienda física,Tarjeta,Bilbao,2.9,False,2025,1,Enero,T1,Miércoles,False,1,59.0
TX-005592,2025-01-01 10:20:00,C-00933,Deportes,Set Bandas Elásticas,19.0,2,0.0,38.0,Online,Tarjeta,Madrid,3.6,False,2025,1,Enero,T1,Miércoles,False,1,19.0
TX-005593,2025-01-01 10:45:00,C-01344,Hogar,Set Sartenes Antiadherentes,79.0,1,0.0,79.0,Tienda física,Tarjeta,Sevilla,3.5,False,2025,1,Enero,T1,Miércoles,False,1,79.0
TX-005594,2025-01-01 10:50:00,C-01344,Libros,Novela Bestseller,21.0,1,0.0,21.0,Online,Tarjeta,Barcelona,3.8,False,2025,1,Enero,T1,Miércoles,False,1,21.0
TX-005595,2025-01-01 11:20:00,C-00933,Ropa,Sudadera Premium,49.0,4,0.0,196.0,Online,Efectivo,Madrid,3.2,False,2025,1,Enero,T1,Miércoles,False,1,49.0
TX-005596,2025-01-01 11:50:00,C-00552,Alimentación,Miel Orgánica,8.0,3,0.07,22.32,Online,PayPal,Valencia,2.9,False,2025,1,Enero,T1,Miércoles,False,1,7.44
TX-005597,2025-01-01 12:45:00,C-00529,Ropa,Chaqueta Impermeable,89.0,2,0.0,178.0,Online,Tarjeta,Madrid,3.8,False,2025,1,Enero,T1,Miércoles,False,1,89.0
TX-005598,2025-01-01 13:05:00,C-01499,Alimentación,Miel Orgánica,8.0,4,0.0,32.0,Online,Tarjeta,Barcelona,3.5,False,2025,1,Enero,T1,Miércoles,False,1,8.0
TX-005599,2025-01-01 13:15:00,C-00575,Hogar,Cafetera Espresso,189.0,2,0.1,340.2,Tienda física,Tarjeta,Madrid,3.9,False,2025,1,Enero,T1,Miércoles,False,1,170.1
TX-005600,2025-01-01 13:40:00,C-01211,Electrónica,Auriculares Inalámbricos,129.0,1,0.0,129.0,Online,Tarjeta,Madrid,5.0,False,2025,1,Enero,T1,Miércoles,False,1,129.0
TX-005601,2025-01-01 14:35:00,C-00154,Ropa,Zapatillas Running,99.0,1,0.0,99.0,Online,Bizum,Bilbao,3.9,False,2025,1,Enero,T1,Miércoles,False,1,99.0
TX-005602,2025-01-01 14:50:00,C-00142,Electrónica,Portátil UltraBook 15,1099.0,1,0.0,1099.0,Tienda física,Tarjeta,Bilbao,4.0,False,2025,1,Enero,T1,Miércoles,False,1,1099.0
TX-005603,2025-01-01 21:35:00,C-01344,Electrónica,Portátil UltraBook 15,1099.0,1,0.0,1099.0,Online,Efectivo,Madrid,4.4,False,2025,1,Enero,T1,Miércoles,False,1,1099.0
TX-005604,2025-01-02 09:10:00,C-01445,Electrónica,Tablet Pro 11,449.0,4,0.0,1796.0,Online,Tarjeta,Madrid,5.0,True,2025,1,Enero,T1,Jueves,False,1,449.0
TX-005605,2025-01-02 10:40:00,C-00933,Ropa,Vaqueros Slim,59.0,1,0.0,59.0,Online,PayPal,Madrid,4.7,False,2025,1,Enero,T1,Jueves,False,1,59.0
TX-005606,2025-01-02 13:50:00,C-00567,Deportes,Esterilla Yoga Pro,29.0,5,0.25,108.75,Tienda física,Tarjeta,Valencia,3.7,False,2025,1,Enero,T1,Jueves,False,1,21.75
TX-005607,2025-01-02 14:30:00,C-01344,Alimentación,Chocolate Artesanal,6.0,2,0.0,12.0,Tienda física,PayPal,Madrid,4.5,False,2025,1,Enero,T1,Jueves,False,1,6.0
TX-005608,2025-01-02 14:35:00,C-01344,Ropa,Sudadera Premium,49.0,1,0.0,49.0,Tienda física,Tarjeta,Madrid,4.0,False,2025,1,Enero,T1,Jueves,False,1,49.0
TX-005609,2025-01-02 14:40:00,C-01344,Libros,Biografía Histórica,25.0,1,0.0,25.0,Tienda física,Tarjeta,Barcelona,4.7,False,2025,1,Enero,T1,Jueves,False,1,25.0
TX-005610,2025-01-02 15:15:00,C-00423,Ropa,Vaqueros Slim,59.0,2,0.0,118.0,Online,Bizum,Madrid,3.9,False,2025,1,Enero,T1,Jueves,False,1,59.0
TX-005611,2025-01-02 16:00:00,C-00933,Hogar,Set Sartenes Antiadherentes,79.0,2,0.0,158.0,Tienda física,Efectivo,Madrid,4.3,False,2025,1,Enero,T1,Jueves,False,1,79.0
TX-005612,2025-01-02 18:00:00,C-01344,Electrónica,Portátil UltraBook 15,1099.0,1,0.0,1099.0,Online,Efectivo,Madrid,4.5,False,2025,1,Enero,T1,Jueves,False,1,1099.0
TX-005613,2025-01-02 19:25:00,C-01352,Electrónica,Auriculares Inalámbricos,129.0,3,0.0,387.0,Online,Tarjeta,Madrid,5.0,False,2025,1,Enero,T1,Jueves,False,1,129.0
TX-005614,2025-01-02 19:30:00,C-00565,Alimentación,Té Verde Premium,9.0,2,0.0,18.0,Online,Tarjeta,Madrid,4.5,False,2025,1,Enero,T1,Jueves,False,1,9.0
TX-005615,2025-01-02 20:00:00,C-01397,Electrónica,"Monitor 4K 27""",249.0,2,0.0,498.0,Tienda física,Tarjeta,Madrid,2.1,False,2025,1,Enero,T1,Jueves,False,1,249.0
TX-005616,2025-01-02 20:00:00,C-01288,Libros,Novela Bestseller,21.0,1,0.21,16.59,Online,PayPal,Madrid,4.3,False,2025,1,Enero,T1,Jueves,False,1,16.59
TX-005617,2025-01-02 20:50:00,C-00806,Ropa,Camisa Clásica,35.0,1,0.0,35.0,Online,Tarjeta,Madrid,3.8,False,2025,1,Enero,T1,Jueves,False,1,35.0
TX-005618,2025-01-02 21:15:00,C-01257,Deportes,Bicicleta Estática,349.0,3,0.0,1047.0,Online,PayPal,Madrid,4.9,False,2025,1,Enero,T1,Jueves,False,1,349.0
TX-005619,2025-01-03 09:10:00,C-00112,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Online,Tarjeta,Madrid,4.1,False,2025,1,Enero,T1,Viernes,False,1,249.0
TX-005620,2025-01-03 09:45:00,C-00043,Alimentación,Chocolate Artesanal,6.0,1,0.0,6.0,Online,Efectivo,Barcelona,3.6,False,2025,1,Enero,T1,Viernes,False,1,6.0
TX-005621,2025-01-03 11:40:00,C-01344,Electrónica,Smartwatch Active,199.0,2,0.0,398.0,Online,PayPal,Barcelona,4.3,False,2025,1,Enero,T1,Viernes,False,1,199.0
TX-005622,2025-01-03 12:00:00,C-00209,Electrónica,Auriculares Inalámbricos,129.0,2,0.0,258.0,Online,Bizum,Madrid,4.3,False,2025,1,Enero,T1,Viernes,False,1,129.0
TX-005623,2025-01-03 19:20:00,C-01344,Hogar,Set Sartenes Antiadherentes,79.0,5,0.0,395.0,Online,Bizum,Madrid,4.6,False,2025,1,Enero,T1,Viernes,False,1,79.0
TX-005624,2025-01-03 19:40:00,C-01344,Ropa,Camisa Clásica,35.0,4,0.0,140.0,Online,Tarjeta,Sevilla,3.0,False,2025,1,Enero,T1,Viernes,False,1,35.0
TX-005625,2025-01-03 21:30:00,C-00612,Alimentación,Miel Orgánica,8.0,3,0.0,24.0,Tienda física,PayPal,Valencia,3.9,False,2025,1,Enero,T1,Viernes,False,1,8.0
TX-005626,2025-01-03 21:30:00,C-01390,Ropa,Sudadera Premium,49.0,4,0.0,196.0,Online,Tarjeta,Madrid,3.2,False,2025,1,Enero,T1,Viernes,False,1,49.0
TX-005627,2025-01-04 09:10:00,C-01344,Libros,Novela Bestseller,21.0,2,0.0,42.0,Tienda física,Tarjeta,Madrid,4.7,False,2025,1,Enero,T1,Sábado,True,1,21.0
TX-005628,2025-01-04 12:10:00,C-01344,Libros,Manual de Python,39.0,1,0.0,39.0,Tienda física,Tarjeta,Madrid,4.8,False,2025,1,Enero,T1,Sábado,True,1,39.0
TX-005629,2025-01-04 12:10:00,C-01063,Hogar,Purificador de Aire,159.0,3,0.0,477.0,Tienda física,Tarjeta,Madrid,3.8,False,2025,1,Enero,T1,Sábado,True,1,159.0
TX-005630,2025-01-04 12:10:00,C-00574,Electrónica,Tablet Pro 11,449.0,2,0.0,898.0,Online,Bizum,Bilbao,4.3,False,2025,1,Enero,T1,Sábado,True,1,449.0
TX-005631,2025-01-04 13:10:00,C-01344,Deportes,Mancuernas Ajustables,149.0,1,0.0,149.0,Online,Bizum,Madrid,2.8,False,2025,1,Enero,T1,Sábado,True,1,149.0
TX-005632,2025-01-04 14:45:00,C-01344,Alimentación,Miel Orgánica,8.0,2,0.0,16.0,Online,PayPal,Barcelona,4.7,False,2025,1,Enero,T1,Sábado,True,1,8.0
TX-005633,2025-01-04 15:45:00,C-00933,Hogar,Lámpara Inteligente,45.0,1,0.0,45.0,Tienda física,Bizum,Valencia,4.6,False,2025,1,Enero,T1,Sábado,True,1,45.0
TX-005634,2025-01-04 16:00:00,C-00173,Hogar,Robot Aspirador,299.0,1,0.0,299.0,Online,PayPal,Barcelona,3.6,False,2025,1,Enero,T1,Sábado,True,1,299.0
TX-005635,2025-01-04 17:10:00,C-00001,Libros,Libro de Cocina,28.0,2,0.0,56.0,Online,Tarjeta,Sevilla,4.9,False,2025,1,Enero,T1,Sábado,True,1,28.0
TX-005636,2025-01-04 18:15:00,C-00933,Ropa,Vaqueros Slim,59.0,3,0.0,177.0,Online,Tarjeta,Valencia,3.2,False,2025,1,Enero,T1,Sábado,True,1,59.0
TX-005637,2025-01-04 18:40:00,C-00093,Hogar,Set Sartenes Antiadherentes,79.0,2,0.0,158.0,Online,PayPal,Zaragoza,3.6,False,2025,1,Enero,T1,Sábado,True,1,79.0
TX-005638,2025-01-04 19:30:00,C-01344,Deportes,Esterilla Yoga Pro,29.0,1,0.0,29.0,Tienda física,Tarjeta,Barcelona,3.4,False,2025,1,Enero,T1,Sábado,True,1,29.0
TX-005639,2025-01-04 21:15:00,C-00231,Ropa,Sudadera Premium,49.0,1,0.0,49.0,Tienda física,Tarjeta,Valencia,4.3,False,2025,1,Enero,T1,Sábado,True,1,49.0
TX-005640,2025-01-05 09:40:00,C-01197,Hogar,Lámpara Inteligente,45.0,1,0.0,45.0,Tienda física,PayPal,Barcelona,3.8,False,2025,1,Enero,T1,Domingo,True,1,45.0
TX-005641,2025-01-05 10:30:00,C-00933,Hogar,Purificador de Aire,159.0,3,0.0,477.0,Tienda física,Tarjeta,Barcelona,4.1,False,2025,1,Enero,T1,Domingo,True,1,159.0
TX-005642,2025-01-05 11:15:00,C-01344,Alimentación,Miel Orgánica,8.0,3,0.0,24.0,Tienda física,PayPal,Madrid,3.4,False,2025,1,Enero,T1,Domingo,True,1,8.0
TX-005643,2025-01-05 12:50:00,C-01344,Ropa,Chaqueta Impermeable,89.0,1,0.0,89.0,Tienda física,Tarjeta,Madrid,3.1,False,2025,1,Enero,T1,Domingo,True,1,89.0
TX-005644,2025-01-05 13:05:00,C-00231,Ropa,Chaqueta Impermeable,89.0,2,0.05,169.1,Online,Tarjeta,Madrid,4.2,False,2025,1,Enero,T1,Domingo,True,1,84.55
TX-005645,2025-01-05 14:10:00,C-00183,Hogar,Lámpara Inteligente,45.0,3,0.0,135.0,Tienda física,Tarjeta,Málaga,3.3,False,2025,1,Enero,T1,Domingo,True,1,45.0
TX-005646,2025-01-05 15:55:00,C-00933,Alimentación,Miel Orgánica,8.0,1,0.26,5.92,Online,Bizum,Barcelona,3.6,False,2025,1,Enero,T1,Domingo,True,1,5.92
TX-005647,2025-01-05 16:55:00,C-00136,Electrónica,Smartwatch Active,199.0,1,0.22,155.22,Online,PayPal,Madrid,4.9,False,2025,1,Enero,T1,Domingo,True,1,155.22
TX-005648,2025-01-05 17:35:00,C-01344,Electrónica,Tablet Pro 11,449.0,3,0.0,1347.0,Online,Tarjeta,Madrid,3.6,False,2025,1,Enero,T1,Domingo,True,1,449.0
TX-005649,2025-01-05 18:20:00,C-01081,Electrónica,Smartphone Galaxy X,699.0,1,0.0,699.0,Tienda física,Efectivo,Madrid,4.2,False,2025,1,Enero,T1,Domingo,True,1,699.0
TX-005650,2025-01-05 18:40:00,C-00933,Alimentación,Miel Orgánica,8.0,5,0.0,40.0,Online,Tarjeta,Madrid,3.7,False,2025,1,Enero,T1,Domingo,True,1,8.0
TX-005651,2025-01-05 18:45:00,C-00270,Alimentación,Aceite de Oliva Extra,12.0,1,0.0,12.0,Online,Tarjeta,Sevilla,4.0,False,2025,1,Enero,T1,Domingo,True,1,12.0
TX-005652,2025-01-05 21:00:00,C-01356,Libros,Biografía Histórica,25.0,1,0.25,18.75,Online,Efectivo,Zaragoza,4.3,False,2025,1,Enero,T1,Domingo,True,1,18.75
TX-005653,2025-01-06 09:20:00,C-01200,Ropa,Vaqueros Slim,59.0,2,0.0,118.0,Online,Tarjeta,Sevilla,3.9,False,2025,1,Enero,T1,Lunes,False,2,59.0
TX-005654,2025-01-06 09:30:00,C-00933,Alimentación,Aceite de Oliva Extra,12.0,4,0.0,48.0,Tienda física,Tarjeta,Madrid,4.7,False,2025,1,Enero,T1,Lunes,False,2,12.0
TX-005655,2025-01-06 10:30:00,C-01344,Deportes,Mancuernas Ajustables,149.0,1,0.23,114.73,Tienda física,Tarjeta,Bilbao,4.5,False,2025,1,Enero,T1,Lunes,False,2,114.73
TX-005656,2025-01-06 11:10:00,C-01344,Deportes,Bicicleta Estática,349.0,2,0.0,698.0,Tienda física,Efectivo,Madrid,5.0,False,2025,1,Enero,T1,Lunes,False,2,349.0
TX-005657,2025-01-06 11:40:00,C-00258,Libros,Novela Bestseller,21.0,1,0.0,21.0,Tienda física,Tarjeta,Sevilla,4.0,False,2025,1,Enero,T1,Lunes,False,2,21.0
TX-005658,2025-01-06 11:55:00,C-00933,Ropa,Chaqueta Impermeable,89.0,4,0.0,356.0,Tienda física,PayPal,Madrid,4.5,False,2025,1,Enero,T1,Lunes,False,2,89.0
TX-005659,2025-01-06 12:25:00,C-00933,Hogar,Purificador de Aire,159.0,1,0.0,159.0,Tienda física,Tarjeta,Madrid,2.7,False,2025,1,Enero,T1,Lunes,False,2,159.0
TX-005660,2025-01-06 14:15:00,C-01002,Deportes,Mancuernas Ajustables,149.0,1,0.06,140.06,Online,Tarjeta,Sevilla,4.6,False,2025,1,Enero,T1,Lunes,False,2,140.06
TX-005661,2025-01-06 14:25:00,C-00136,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Tienda física,Tarjeta,Valencia,3.7,False,2025,1,Enero,T1,Lunes,False,2,249.0
TX-005662,2025-01-06 16:05:00,C-01344,Ropa,Camisa Clásica,35.0,1,0.0,35.0,Online,Efectivo,Bilbao,3.7,False,2025,1,Enero,T1,Lunes,False,2,35.0
TX-005663,2025-01-06 16:35:00,C-01344,Deportes,Balón Profesional,39.0,5,0.0,195.0,Tienda física,Tarjeta,Valencia,4.8,False,2025,1,Enero,T1,Lunes,False,2,39.0
TX-005664,2025-01-06 16:45:00,C-01260,Libros,Novela Bestseller,21.0,1,0.0,21.0,Online,Bizum,Barcelona,4.1,False,2025,1,Enero,T1,Lunes,False,2,21.0
TX-005665,2025-01-06 16:55:00,C-01344,Ropa,Sudadera Premium,49.0,2,0.0,98.0,Online,Tarjeta,Madrid,3.4,False,2025,1,Enero,T1,Lunes,False,2,49.0
TX-005666,2025-01-06 17:55:00,C-00902,Electrónica,Smartphone Galaxy X,699.0,4,0.0,2796.0,Online,Tarjeta,Málaga,4.2,True,2025,1,Enero,T1,Lunes,False,2,699.0
TX-005667,2025-01-06 18:40:00,C-00933,Hogar,Cafetera Espresso,189.0,2,0.29,268.38,Tienda física,Efectivo,Madrid,3.6,False,2025,1,Enero,T1,Lunes,False,2,134.19
TX-005668,2025-01-06 20:55:00,C-00642,Libros,Novela Bestseller,21.0,3,0.22,49.14,Online,Tarjeta,Barcelona,4.2,False,2025,1,Enero,T1,Lunes,False,2,16.38
TX-005669,2025-01-06 21:25:00,C-00541,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Tienda física,Efectivo,Barcelona,3.9,False,2025,1,Enero,T1,Lunes,False,2,249.0
TX-005670,2025-01-07 09:00:00,C-01344,Deportes,Bicicleta Estática,349.0,1,0.23,268.73,Online,Efectivo,Málaga,5.0,False,2025,1,Enero,T1,Martes,False,2,268.73
TX-005671,2025-01-07 09:05:00,C-00206,Electrónica,"Monitor 4K 27""",249.0,1,0.0,249.0,Tienda física,Efectivo,Sevilla,4.3,False,2025,1,Enero,T1,Martes,False,2,249.0
TX-005672,2025-01-07 11:15:00,C-00297,Deportes,Mancuernas Ajustables,149.0,1,0.15,126.65,Online,Efectivo,Barcelona,4.5,False,2025,1,Enero,T1,Martes,False,2,126.65
TX-005673,2025-01-07 15:10:00,C-01435,Libros,Manual de Python,39.0,2,0.0,78.0,Tienda física,Tarjeta,Málaga,2.9,False,2025,1,Enero,T1,Martes,False,2,39.0
